id;Name;Movies;webLink;netflixLink
40092220;"Ceren Moray";"["81086462", "81314932"]";https://turflix.com/p/ceren-moray-40092220;https://www.netflix.com/browse/m/person/40092220
60223414;"Umut Kirca";"["81314932", "81354495"]";https://turflix.com/p/umut-kirca-60223414;https://www.netflix.com/browse/m/person/60223414
60019343;"Berat Efe Parlar";"["81354495", "81354494", "81132440", "81354496", "81043532"]";https://turflix.com/p/berat-efe-parlar-60019343;https://www.netflix.com/browse/m/person/60019343
60064531;"Tugce Soysop";"["81354496", "81132440"]";https://turflix.com/p/tugce-soysop-60064531;https://www.netflix.com/browse/m/person/60064531
60040813;"Tugce Soysop";"["81132440", "81354494"]";https://turflix.com/p/tugce-soysop-60040813;https://www.netflix.com/browse/m/person/60040813
30143488;"Selim Bayraktar";"["81132440"]";https://turflix.com/p/selim-bayraktar-30143488;https://www.netflix.com/browse/m/person/30143488
60040798;"Esat Polat Gueler";"["81132440", "81354496"]";https://turflix.com/p/esat-polat-gueler-60040798;https://www.netflix.com/browse/m/person/60040798
60040799;"Eda Doeger";"["81132440", "81354496"]";https://turflix.com/p/eda-doeger-60040799;https://www.netflix.com/browse/m/person/60040799
60040801;"Dora Dalgic";"["81132440", "81354496"]";https://turflix.com/p/dora-dalgic-60040801;https://www.netflix.com/browse/m/person/60040801
60064532;"Taha Soenmezisik";"["81132440"]";https://turflix.com/p/taha-soenmezisik-60064532;https://www.netflix.com/browse/m/person/60064532
60040807;"Arda Tasarcan";"["81132440"]";https://turflix.com/p/arda-tasarcan-60040807;https://www.netflix.com/browse/m/person/60040807
60040809;"Alperen Efe Esmer";"["81132440", "81354496"]";https://turflix.com/p/alperen-efe-esmer-60040809;https://www.netflix.com/browse/m/person/60040809
60040810;"Ikra Kuelahlioglu";"["81132440"]";https://turflix.com/p/ikra-kuelahlioglu-60040810;https://www.netflix.com/browse/m/person/60040810
60064533;"Zeynep Ilgin Celik";"["81132440"]";https://turflix.com/p/zeynep-ilgin-celik-60064533;https://www.netflix.com/browse/m/person/60064533
60064534;"Ilknur Kuelahlioglu";"["81132440"]";https://turflix.com/p/ilknur-kuelahlioglu-60064534;https://www.netflix.com/browse/m/person/60064534
60257125;"Tansel Oengel";"["81354496"]";https://turflix.com/p/tansel-oengel-60257125;https://www.netflix.com/browse/m/person/60257125
30156478;"Guenes Sayin";"["81354496"]";https://turflix.com/p/guenes-sayin-30156478;https://www.netflix.com/browse/m/person/30156478
60257127;"Sezai Aydin";"["81354496"]";https://turflix.com/p/sezai-aydin-60257127;https://www.netflix.com/browse/m/person/60257127
60257129;"Asli Omag";"["81354496"]";https://turflix.com/p/asli-omag-60257129;https://www.netflix.com/browse/m/person/60257129
60019350;"Yueksel Aksu";"["81043532"]";https://turflix.com/p/yueksel-aksu-60019350;https://www.netflix.com/browse/m/person/60019350
60019344;"Yilmaz Bayraktar";"["81043532"]";https://turflix.com/p/yilmaz-bayraktar-60019344;https://www.netflix.com/browse/m/person/60019344
50035577;"Uemmue Putguel";"["81043532"]";https://turflix.com/p/uemmue-putguel-50035577;https://www.netflix.com/browse/m/person/50035577
40005341;"Okan Avci";"["81043532"]";https://turflix.com/p/okan-avci-40005341;https://www.netflix.com/browse/m/person/40005341
60019345;"Macit Koper";"["81043532"]";https://turflix.com/p/macit-koper-60019345;https://www.netflix.com/browse/m/person/60019345
60019346;"Greta Fusca";"["81043532"]";https://turflix.com/p/greta-fusca-60019346;https://www.netflix.com/browse/m/person/60019346
60019347;"Guen Koper";"["81043532"]";https://turflix.com/p/guen-koper-60019347;https://www.netflix.com/browse/m/person/60019347
60019348;"Nadire Oezkan";"["81043532"]";https://turflix.com/p/nadire-oezkan-60019348;https://www.netflix.com/browse/m/person/60019348
60019349;"Pervin Mert";"["81043532"]";https://turflix.com/p/pervin-mert-60019349;https://www.netflix.com/browse/m/person/60019349
60255061;"Seren Sirince";"["81354495"]";https://turflix.com/p/seren-sirince-60255061;https://www.netflix.com/browse/m/person/60255061
60255062;"Seckin Oezdemir";"["81354495"]";https://turflix.com/p/seckin-oezdemir-60255062;https://www.netflix.com/browse/m/person/60255062
60255063;"Taner Barlas";"["81354495"]";https://turflix.com/p/taner-barlas-60255063;https://www.netflix.com/browse/m/person/60255063
40092542;"Dolunay Soysert";"["81354495", "81043490"]";https://turflix.com/p/dolunay-soysert-40092542;https://www.netflix.com/browse/m/person/40092542
40167932;"Zulfu Livaneli";"["81043490"]";https://turflix.com/p/zulfu-livaneli-40167932;https://www.netflix.com/browse/m/person/40167932
60029324;"Sinan Tuzcu";"["81043490"]";https://turflix.com/p/sinan-tuzcu-60029324;https://www.netflix.com/browse/m/person/60029324
40003894;"Serhat Mustafa Kilic";"["81043490"]";https://turflix.com/p/serhat-mustafa-kilic-40003894;https://www.netflix.com/browse/m/person/40003894
60029326;"Burhan Gueven";"["81043490"]";https://turflix.com/p/burhan-gueven-60029326;https://www.netflix.com/browse/m/person/60029326
60029328;"Fikret Kagan Olcay";"["81043490"]";https://turflix.com/p/fikret-kagan-olcay-60029328;https://www.netflix.com/browse/m/person/60029328
60029329;"Bartunc Akbaba";"["81043490"]";https://turflix.com/p/bartunc-akbaba-60029329;https://www.netflix.com/browse/m/person/60029329
60255064;"Suat Sungur";"["81354495"]";https://turflix.com/p/suat-sungur-60255064;https://www.netflix.com/browse/m/person/60255064
60023487;"Durul Bazan";"["81354495"]";https://turflix.com/p/durul-bazan-60023487;https://www.netflix.com/browse/m/person/60023487
60223419;"Uemit Erdim";"["81354495", "81314932"]";https://turflix.com/p/uemit-erdim-60223419;https://www.netflix.com/browse/m/person/60223419
60203144;"Emre Karayel";"["81314932"]";https://turflix.com/p/emre-karayel-60203144;https://www.netflix.com/browse/m/person/60203144
40092707;"Beguem Kuetuek";"["81314932"]";https://turflix.com/p/beguem-kuetuek-40092707;https://www.netflix.com/browse/m/person/40092707
60223418;"Ececan Guemeci";"["81314932"]";https://turflix.com/p/ececan-guemeci-60223418;https://www.netflix.com/browse/m/person/60223418
60223420;"Cem Kilic";"["81314932"]";https://turflix.com/p/cem-kilic-60223420;https://www.netflix.com/browse/m/person/60223420
30187096;"Haldun Boysan";"["81314932"]";https://turflix.com/p/haldun-boysan-30187096;https://www.netflix.com/browse/m/person/30187096
40014496;"Ferdi Akarnur";"["81314932"]";https://turflix.com/p/ferdi-akarnur-40014496;https://www.netflix.com/browse/m/person/40014496
40011857;"Mine Senhuy Teber";"["81314932"]";https://turflix.com/p/mine-senhuy-teber-40011857;https://www.netflix.com/browse/m/person/40011857
60024028;"Cueneyt Inay";"["81229478"]";https://turflix.com/p/cueneyt-inay-60024028;https://www.netflix.com/browse/m/person/60024028
60024025;"Ufuk Oezkan";"["81229478"]";https://turflix.com/p/ufuk-oezkan-60024025;https://www.netflix.com/browse/m/person/60024025
40011858;"Buelent Colak";"["81229478", "81346322"]";https://turflix.com/p/buelent-colak-40011858;https://www.netflix.com/browse/m/person/40011858
60329449;"Ecem Erkek";"["81346322"]";https://turflix.com/p/ecem-erkek-60329449;https://www.netflix.com/browse/m/person/60329449
60027335;"Engin Alkan";"["81346322"]";https://turflix.com/p/engin-alkan-60027335;https://www.netflix.com/browse/m/person/60027335
40009321;"Ushan Cakir";"["81346322"]";https://turflix.com/p/ushan-cakir-40009321;https://www.netflix.com/browse/m/person/40009321
30093189;"Ahmet Rifat Sungar";"["81346322"]";https://turflix.com/p/ahmet-rifat-sungar-30093189;https://www.netflix.com/browse/m/person/30093189
40093324;"Sinan Bengier";"["81346322"]";https://turflix.com/p/sinan-bengier-40093324;https://www.netflix.com/browse/m/person/40093324
60020248;"Hamdi Alkan";"["81349333"]";https://turflix.com/p/hamdi-alkan-60020248;https://www.netflix.com/browse/m/person/60020248
60160095;"Oguzhan Ugur";"["81349333", "81349992", "81258503"]";https://turflix.com/p/oguzhan-ugur-60160095;https://www.netflix.com/browse/m/person/60160095
60230086;"Burak Topaloglu";"["81349992"]";https://turflix.com/p/burak-topaloglu-60230086;https://www.netflix.com/browse/m/person/60230086
40093018;"Goekce Oezyol";"["81349992"]";https://turflix.com/p/goekce-oezyol-40093018;https://www.netflix.com/browse/m/person/40093018
60285118;"Hasan Karakus";"["81349992"]";https://turflix.com/p/hasan-karakus-60285118;https://www.netflix.com/browse/m/person/60285118
60244927;"Esma Soysal";"["81349992", "81350002"]";https://turflix.com/p/esma-soysal-60244927;https://www.netflix.com/browse/m/person/60244927
60027204;"Alper Mestci";"["81350002", "81239781", "81239784", "81350001", "81239783", "81239782", "81239785", "81350003", "81239786"]";https://turflix.com/p/alper-mestci-60027204;https://www.netflix.com/browse/m/person/60027204
40083371;"Pinar Caglar Genctuerk";"["81239781"]";https://turflix.com/p/pinar-caglar-genctuerk-40083371;https://www.netflix.com/browse/m/person/40083371
60087545;"Koray Sahinbas";"["81239781"]";https://turflix.com/p/koray-sahinbas-60087545;https://www.netflix.com/browse/m/person/60087545
60087546;"Ebru Kaymakci";"["81239781"]";https://turflix.com/p/ebru-kaymakci-60087546;https://www.netflix.com/browse/m/person/60087546
60005442;"Merve Ates";"["81239781", "81239784", "81239785", "81350003", "81239786"]";https://turflix.com/p/merve-ates-60005442;https://www.netflix.com/browse/m/person/60005442
60087564;"Mirza Metin";"["81239784"]";https://turflix.com/p/mirza-metin-60087564;https://www.netflix.com/browse/m/person/60087564
60087565;"Yasemin Kurttekin";"["81239784"]";https://turflix.com/p/yasemin-kurttekin-60087565;https://www.netflix.com/browse/m/person/60087565
60087566;"Sebahat Adalar";"["81239784", "81350001"]";https://turflix.com/p/sebahat-adalar-60087566;https://www.netflix.com/browse/m/person/60087566
60244945;"Ramazan Demir";"["81350001"]";https://turflix.com/p/ramazan-demir-60244945;https://www.netflix.com/browse/m/person/60244945
60244946;"Ceren Yilmaz";"["81350001"]";https://turflix.com/p/ceren-yilmaz-60244946;https://www.netflix.com/browse/m/person/60244946
60244947;"Ejder Oezkarsligil";"["81350001"]";https://turflix.com/p/ejder-oezkarsligil-60244947;https://www.netflix.com/browse/m/person/60244947
60244948;"Simge Uluer";"["81350001"]";https://turflix.com/p/simge-uluer-60244948;https://www.netflix.com/browse/m/person/60244948
60244949;"Hatice Irkin";"["81350001"]";https://turflix.com/p/hatice-irkin-60244949;https://www.netflix.com/browse/m/person/60244949
60244950;"Beguem Koycic";"["81350001"]";https://turflix.com/p/beguem-koycic-60244950;https://www.netflix.com/browse/m/person/60244950
60244952;"Cavit Oezer";"["81350001"]";https://turflix.com/p/cavit-oezer-60244952;https://www.netflix.com/browse/m/person/60244952
60244953;"Ali Aydogan";"["81350001"]";https://turflix.com/p/ali-aydogan-60244953;https://www.netflix.com/browse/m/person/60244953
60087567;"Yasemen Bueyuekagaoglu";"["81239784"]";https://turflix.com/p/yasemen-bueyuekagaoglu-60087567;https://www.netflix.com/browse/m/person/60087567
60087568;"Mana Alkoy";"["81239784"]";https://turflix.com/p/mana-alkoy-60087568;https://www.netflix.com/browse/m/person/60087568
60087569;"Kivilcim Kaya";"["81239784"]";https://turflix.com/p/kivilcim-kaya-60087569;https://www.netflix.com/browse/m/person/60087569
40089949;"Adnan Koc";"["81239784", "81239783", "81239786"]";https://turflix.com/p/adnan-koc-40089949;https://www.netflix.com/browse/m/person/40089949
60087559;"Buesra Apaydin";"["81239783"]";https://turflix.com/p/buesra-apaydin-60087559;https://www.netflix.com/browse/m/person/60087559
60087560;"Cem Uslu";"["81239783"]";https://turflix.com/p/cem-uslu-60087560;https://www.netflix.com/browse/m/person/60087560
60087555;"Yavuz Cetin";"["81239783", "81239782", "81350004", "81350002"]";https://turflix.com/p/yavuz-cetin-60087555;https://www.netflix.com/browse/m/person/60087555
60087552;"Seyda Terzioglu";"["81239782"]";https://turflix.com/p/seyda-terzioglu-60087552;https://www.netflix.com/browse/m/person/60087552
60087553;"Bulut Akkale";"["81239782"]";https://turflix.com/p/bulut-akkale-60087553;https://www.netflix.com/browse/m/person/60087553
60087554;"Ece Baykal";"["81239782", "81239785"]";https://turflix.com/p/ece-baykal-60087554;https://www.netflix.com/browse/m/person/60087554
60026165;"Rueya Oenal";"["81239785"]";https://turflix.com/p/rueya-oenal-60026165;https://www.netflix.com/browse/m/person/60026165
60087574;"Oezguer Hacier";"["81239785"]";https://turflix.com/p/oezguer-hacier-60087574;https://www.netflix.com/browse/m/person/60087574
60087576;"Pinar Guelkapan";"["81239785"]";https://turflix.com/p/pinar-guelkapan-60087576;https://www.netflix.com/browse/m/person/60087576
60087577;"Tuncay Cagil";"["81239785"]";https://turflix.com/p/tuncay-cagil-60087577;https://www.netflix.com/browse/m/person/60087577
30131385;"Metin Yildirim";"["81239785", "81350003"]";https://turflix.com/p/metin-yildirim-30131385;https://www.netflix.com/browse/m/person/30131385
60244913;"Deniz Guendogdu";"["81350003"]";https://turflix.com/p/deniz-guendogdu-60244913;https://www.netflix.com/browse/m/person/60244913
60087556;"Seda Oguz";"["81350003", "81239782"]";https://turflix.com/p/seda-oguz-60087556;https://www.netflix.com/browse/m/person/60087556
30170663;"Oezay Fecht";"["81350003"]";https://turflix.com/p/oezay-fecht-30170663;https://www.netflix.com/browse/m/person/30170663
60244915;"Fatma Nilguen Islamoglu";"["81350003"]";https://turflix.com/p/fatma-nilguen-islamoglu-60244915;https://www.netflix.com/browse/m/person/60244915
60244916;"Guelsah Tuetel";"["81350003"]";https://turflix.com/p/guelsah-tuetel-60244916;https://www.netflix.com/browse/m/person/60244916
60244917;"Sedat Develik";"["81350003"]";https://turflix.com/p/sedat-develik-60244917;https://www.netflix.com/browse/m/person/60244917
60244918;"Nefise Seda Yanik";"["81350003"]";https://turflix.com/p/nefise-seda-yanik-60244918;https://www.netflix.com/browse/m/person/60244918
60244919;"Yuecel Tunca";"["81350003"]";https://turflix.com/p/yuecel-tunca-60244919;https://www.netflix.com/browse/m/person/60244919
60087578;"Ece Koroglu";"["81239785"]";https://turflix.com/p/ece-koroglu-60087578;https://www.netflix.com/browse/m/person/60087578
60083177;"Reyhan Ilhan";"["81239782"]";https://turflix.com/p/reyhan-ilhan-60083177;https://www.netflix.com/browse/m/person/60083177
60244839;"Murat Toktamisoglu";"["81350004"]";https://turflix.com/p/murat-toktamisoglu-60244839;https://www.netflix.com/browse/m/person/60244839
60244845;"Kismet Ekim Tekinbas";"["81350004"]";https://turflix.com/p/kismet-ekim-tekinbas-60244845;https://www.netflix.com/browse/m/person/60244845
60244846;"Cansu Firinci";"["81350004"]";https://turflix.com/p/cansu-firinci-60244846;https://www.netflix.com/browse/m/person/60244846
60244847;"Ezgi Fidanci";"["81350004"]";https://turflix.com/p/ezgi-fidanci-60244847;https://www.netflix.com/browse/m/person/60244847
60244848;"Elvan Albat";"["81350004"]";https://turflix.com/p/elvan-albat-60244848;https://www.netflix.com/browse/m/person/60244848
60244849;"Erkay Yavuz";"["81350004"]";https://turflix.com/p/erkay-yavuz-60244849;https://www.netflix.com/browse/m/person/60244849
60244850;"Belma Mamatoglu";"["81350004"]";https://turflix.com/p/belma-mamatoglu-60244850;https://www.netflix.com/browse/m/person/60244850
60244851;"Zuelfue Hamit Altin";"["81350004"]";https://turflix.com/p/zuelfue-hamit-altin-60244851;https://www.netflix.com/browse/m/person/60244851
50048177;"Nevin Efe";"["81239783"]";https://turflix.com/p/nevin-efe-50048177;https://www.netflix.com/browse/m/person/50048177
60087561;"Elif Baysal";"["81239783"]";https://turflix.com/p/elif-baysal-60087561;https://www.netflix.com/browse/m/person/60087561
60087562;"Oemer Musab Kuecuekler";"["81239783"]";https://turflix.com/p/oemer-musab-kuecuekler-60087562;https://www.netflix.com/browse/m/person/60087562
60087563;"Yavuz Pekdiker";"["81239783"]";https://turflix.com/p/yavuz-pekdiker-60087563;https://www.netflix.com/browse/m/person/60087563
60087580;"Dilara Bueyuekbayraktar";"["81239786"]";https://turflix.com/p/dilara-bueyuekbayraktar-60087580;https://www.netflix.com/browse/m/person/60087580
60087581;"Fatih Murat Tekke";"["81239786"]";https://turflix.com/p/fatih-murat-tekke-60087581;https://www.netflix.com/browse/m/person/60087581
60087582;"Sibel Aytan";"["81239786"]";https://turflix.com/p/sibel-aytan-60087582;https://www.netflix.com/browse/m/person/60087582
40094009;"Hueseyin Tas";"["81239786"]";https://turflix.com/p/hueseyin-tas-40094009;https://www.netflix.com/browse/m/person/40094009
60087583;"Ergin Kilikcier";"["81239786"]";https://turflix.com/p/ergin-kilikcier-60087583;https://www.netflix.com/browse/m/person/60087583
60087584;"Deniz Kiziroglu";"["81239786"]";https://turflix.com/p/deniz-kiziroglu-60087584;https://www.netflix.com/browse/m/person/60087584
60087547;"Guenes Galava";"["81239781"]";https://turflix.com/p/guenes-galava-60087547;https://www.netflix.com/browse/m/person/60087547
60087548;"Toygun Ates";"["81239781"]";https://turflix.com/p/toygun-ates-60087548;https://www.netflix.com/browse/m/person/60087548
60087549;"Aydan Cakir";"["81239781"]";https://turflix.com/p/aydan-cakir-60087549;https://www.netflix.com/browse/m/person/60087549
60087550;"Asuman Kostak";"["81239781"]";https://turflix.com/p/asuman-kostak-60087550;https://www.netflix.com/browse/m/person/60087550
60244926;"Beyza Nur Mete";"["81350002"]";https://turflix.com/p/beyza-nur-mete-60244926;https://www.netflix.com/browse/m/person/60244926
60244929;"Serife Uensal";"["81350002"]";https://turflix.com/p/serife-uensal-60244929;https://www.netflix.com/browse/m/person/60244929
60244930;"Gizem Takma";"["81350002"]";https://turflix.com/p/gizem-takma-60244930;https://www.netflix.com/browse/m/person/60244930
60244931;"Nuray Erkol";"["81350002"]";https://turflix.com/p/nuray-erkol-60244931;https://www.netflix.com/browse/m/person/60244931
60244932;"Vural Ceylan";"["81350002"]";https://turflix.com/p/vural-ceylan-60244932;https://www.netflix.com/browse/m/person/60244932
60244934;"Nurdan Tuenay Kekec";"["81350002"]";https://turflix.com/p/nurdan-tuenay-kekec-60244934;https://www.netflix.com/browse/m/person/60244934
60244936;"Aydin Erek";"["81350002"]";https://turflix.com/p/aydin-erek-60244936;https://www.netflix.com/browse/m/person/60244936
60244938;"Ugur Sidar Acar";"["81350002"]";https://turflix.com/p/ugur-sidar-acar-60244938;https://www.netflix.com/browse/m/person/60244938
60285119;"Esra Kucur";"["81349992"]";https://turflix.com/p/esra-kucur-60285119;https://www.netflix.com/browse/m/person/60285119
40092765;"Melisa Akman";"["81349992"]";https://turflix.com/p/melisa-akman-40092765;https://www.netflix.com/browse/m/person/40092765
60285120;"Cenk Durmazel";"["81349992"]";https://turflix.com/p/cenk-durmazel-60285120;https://www.netflix.com/browse/m/person/60285120
60160094;"Orkun Isitmak";"["81258503"]";https://turflix.com/p/orkun-isitmak-60160094;https://www.netflix.com/browse/m/person/60160094
60160096;"Elanur Pat";"["81258503"]";https://turflix.com/p/elanur-pat-60160096;https://www.netflix.com/browse/m/person/60160096
60160097;"Buse Plan";"["81258503"]";https://turflix.com/p/buse-plan-60160097;https://www.netflix.com/browse/m/person/60160097
60160098;"Yagmur Karabal";"["81258503"]";https://turflix.com/p/yagmur-karabal-60160098;https://www.netflix.com/browse/m/person/60160098
60160099;"Oeykue Berkan";"["81258503"]";https://turflix.com/p/oeykue-berkan-60160099;https://www.netflix.com/browse/m/person/60160099
60160100;"Furkan Yaman";"["81258503"]";https://turflix.com/p/furkan-yaman-60160100;https://www.netflix.com/browse/m/person/60160100
60160101;"Hayrettin Karaoguz";"["81258503"]";https://turflix.com/p/hayrettin-karaoguz-60160101;https://www.netflix.com/browse/m/person/60160101
60041172;"Uras Benlioglu";"["81258503"]";https://turflix.com/p/uras-benlioglu-60041172;https://www.netflix.com/browse/m/person/60041172
60160103;"Dilan Ay";"["81258503"]";https://turflix.com/p/dilan-ay-60160103;https://www.netflix.com/browse/m/person/60160103
60160104;"Mendebur Lemur";"["81258503"]";https://turflix.com/p/mendebur-lemur-60160104;https://www.netflix.com/browse/m/person/60160104
60160105;"Zeynep Aleyna Sen";"["81258503"]";https://turflix.com/p/zeynep-aleyna-sen-60160105;https://www.netflix.com/browse/m/person/60160105
60160106;"Agir Saglam";"["81258503"]";https://turflix.com/p/agir-saglam-60160106;https://www.netflix.com/browse/m/person/60160106
60160107;"Bugra Kazanci";"["81258503"]";https://turflix.com/p/bugra-kazanci-60160107;https://www.netflix.com/browse/m/person/60160107
60160108;"Dogan Kabak";"["81258503"]";https://turflix.com/p/dogan-kabak-60160108;https://www.netflix.com/browse/m/person/60160108
60160109;"Baris Erdogan";"["81258503"]";https://turflix.com/p/baris-erdogan-60160109;https://www.netflix.com/browse/m/person/60160109
60160110;"Dilara Aydin";"["81258503"]";https://turflix.com/p/dilara-aydin-60160110;https://www.netflix.com/browse/m/person/60160110
60160111;Miafitz;"["81258503"]";https://turflix.com/p/miafitz-60160111;https://www.netflix.com/browse/m/person/60160111
40093125;"Berat Yenilmez";"["81349333"]";https://turflix.com/p/berat-yenilmez-40093125;https://www.netflix.com/browse/m/person/40093125
40093224;"Burak Aksak";"["80134436", "81314930"]";https://turflix.com/p/burak-aksak-40093224;https://www.netflix.com/browse/m/person/40093224
30204280;"Binnur Kaya";"["81314930"]";https://turflix.com/p/binnur-kaya-30204280;https://www.netflix.com/browse/m/person/30204280
60212783;"Demet Oezdemir";"["81314930"]";https://turflix.com/p/demet-oezdemir-60212783;https://www.netflix.com/browse/m/person/60212783
40092783;"Uraz Kaygilaroglu";"["81314930"]";https://turflix.com/p/uraz-kaygilaroglu-40092783;https://www.netflix.com/browse/m/person/40092783
60012712;"Okan Cabalar";"["81314930"]";https://turflix.com/p/okan-cabalar-60012712;https://www.netflix.com/browse/m/person/60012712
40006831;"Bora Cengiz";"["81314930"]";https://turflix.com/p/bora-cengiz-40006831;https://www.netflix.com/browse/m/person/40006831
60191455;"Nergis Oeztuerk";"["81314930"]";https://turflix.com/p/nergis-oeztuerk-60191455;https://www.netflix.com/browse/m/person/60191455
40010494;"Tolga Karacelik";"["81314927", "81129851"]";https://turflix.com/p/tolga-karacelik-40010494;https://www.netflix.com/browse/m/person/40010494
40093235;"Tolga Tekin";"["81129851"]";https://turflix.com/p/tolga-tekin-40093235;https://www.netflix.com/browse/m/person/40093235
40092178;"Engin Oeztuerk";"["81103322"]";https://turflix.com/p/engin-oeztuerk-40092178;https://www.netflix.com/browse/m/person/40092178
30168166;"Kuersat Alniacik";"["81103322"]";https://turflix.com/p/kuersat-alniacik-30168166;https://www.netflix.com/browse/m/person/30168166
30092121;"Cengiz Bozkurt";"["81103322"]";https://turflix.com/p/cengiz-bozkurt-30092121;https://www.netflix.com/browse/m/person/30092121
40093129;"Senol Soenmez";"["81043555", "80134604", "81132437"]";https://turflix.com/p/senol-soenmez-40093129;https://www.netflix.com/browse/m/person/40093129
40093131;"Hatice Sendil";"["80134604"]";https://turflix.com/p/hatice-sendil-40093131;https://www.netflix.com/browse/m/person/40093131
40092871;"Ayda Aksel";"["80134604"]";https://turflix.com/p/ayda-aksel-40092871;https://www.netflix.com/browse/m/person/40092871
40093133;"Ahmet Saracoglu";"["80134604"]";https://turflix.com/p/ahmet-saracoglu-40093133;https://www.netflix.com/browse/m/person/40093133
40093230;Janset;"["80134604"]";https://turflix.com/p/janset-40093230;https://www.netflix.com/browse/m/person/40093230
40093231;"Somer Karvan";"["80134604", "81234208"]";https://turflix.com/p/somer-karvan-40093231;https://www.netflix.com/browse/m/person/40093231
60087125;"Nurullah Celebi";"["81234208", "81234207"]";https://turflix.com/p/nurullah-celebi-60087125;https://www.netflix.com/browse/m/person/60087125
60087121;"Orkan Varan";"["81234207"]";https://turflix.com/p/orkan-varan-60087121;https://www.netflix.com/browse/m/person/60087121
60087123;"Deniz Ceylan";"["81234207"]";https://turflix.com/p/deniz-ceylan-60087123;https://www.netflix.com/browse/m/person/60087123
60087126;"Suemeyya Sezer";"["81234207"]";https://turflix.com/p/suemeyya-sezer-60087126;https://www.netflix.com/browse/m/person/60087126
60087127;"Zeynep Demirtas";"["81234207"]";https://turflix.com/p/zeynep-demirtas-60087127;https://www.netflix.com/browse/m/person/60087127
60087128;"Merve Boga";"["81234207"]";https://turflix.com/p/merve-boga-60087128;https://www.netflix.com/browse/m/person/60087128
60087130;"Miray Akbulut";"["81234207"]";https://turflix.com/p/miray-akbulut-60087130;https://www.netflix.com/browse/m/person/60087130
60143016;"Mbaye Dieng";"["81234208"]";https://turflix.com/p/mbaye-dieng-60143016;https://www.netflix.com/browse/m/person/60143016
60143017;"Chidi Benjamin John";"["81234208"]";https://turflix.com/p/chidi-benjamin-john-60143017;https://www.netflix.com/browse/m/person/60143017
60143018;"Kepsin Misodi Teke";"["81234208"]";https://turflix.com/p/kepsin-misodi-teke-60143018;https://www.netflix.com/browse/m/person/60143018
60143019;"Lorraine Kadye";"["81234208"]";https://turflix.com/p/lorraine-kadye-60143019;https://www.netflix.com/browse/m/person/60143019
40093134;"Ali Celik";"["80134604"]";https://turflix.com/p/ali-celik-40093134;https://www.netflix.com/browse/m/person/40093134
40093315;"Seda Bakan";"["81132437"]";https://turflix.com/p/seda-bakan-40093315;https://www.netflix.com/browse/m/person/40093315
40092824;"Acelya Topaloglu";"["81132437"]";https://turflix.com/p/acelya-topaloglu-40092824;https://www.netflix.com/browse/m/person/40092824
40010569;"Oezguer Emre Yildirim";"["81132437"]";https://turflix.com/p/oezguer-emre-yildirim-40010569;https://www.netflix.com/browse/m/person/40010569
60044655;"Seda Gueven";"["81132437"]";https://turflix.com/p/seda-gueven-60044655;https://www.netflix.com/browse/m/person/60044655
40093175;"Buelent Emrah Parlak";"["81392673", "81132442"]";https://turflix.com/p/buelent-emrah-parlak-40093175;https://www.netflix.com/browse/m/person/40093175
60037761;"Aylin Kontante";"["81132442"]";https://turflix.com/p/aylin-kontante-60037761;https://www.netflix.com/browse/m/person/60037761
40094640;"Caglar Corumlu";"["81132442", "81282554"]";https://turflix.com/p/caglar-corumlu-40094640;https://www.netflix.com/browse/m/person/40094640
50040888;"Murat Kepez";"["81282554"]";https://turflix.com/p/murat-kepez-50040888;https://www.netflix.com/browse/m/person/50040888
40011562;"Mahir Ipek";"["81282554"]";https://turflix.com/p/mahir-ipek-40011562;https://www.netflix.com/browse/m/person/40011562
60153403;"Ugur Bilgin";"["81282554"]";https://turflix.com/p/ugur-bilgin-60153403;https://www.netflix.com/browse/m/person/60153403
40011563;"Guelhan Tekin";"["81282554"]";https://turflix.com/p/guelhan-tekin-40011563;https://www.netflix.com/browse/m/person/40011563
60153404;"Oener Ates";"["81282554"]";https://turflix.com/p/oener-ates-60153404;https://www.netflix.com/browse/m/person/60153404
60153406;"Patrycja Widlak";"["81282554"]";https://turflix.com/p/patrycja-widlak-60153406;https://www.netflix.com/browse/m/person/60153406
40222941;"Hakan Ummak";"["81282554"]";https://turflix.com/p/hakan-ummak-40222941;https://www.netflix.com/browse/m/person/40222941
60153407;"Hamza Yazici";"["81282554"]";https://turflix.com/p/hamza-yazici-60153407;https://www.netflix.com/browse/m/person/60153407
60161027;"Malcolm Keith Kay";"["81282554"]";https://turflix.com/p/malcolm-keith-kay-60161027;https://www.netflix.com/browse/m/person/60161027
30117100;"Serkan Keskin";"["81132442", "81387803", "81262460", "81132444"]";https://turflix.com/p/serkan-keskin-30117100;https://www.netflix.com/browse/m/person/30117100
60384514;"Umut Evirgen";"["81387803"]";https://turflix.com/p/umut-evirgen-60384514;https://www.netflix.com/browse/m/person/60384514
60383932;"Guerberk Polat";"["81387803"]";https://turflix.com/p/guerberk-polat-60383932;https://www.netflix.com/browse/m/person/60383932
60383933;"Sitare Akbas";"["81387803"]";https://turflix.com/p/sitare-akbas-60383933;https://www.netflix.com/browse/m/person/60383933
60026350;"Celil Nalcakan";"["81387803"]";https://turflix.com/p/celil-nalcakan-60026350;https://www.netflix.com/browse/m/person/60026350
