id;Name;Description;Type;Year;Rating;Director;Genres;Image;startDate;endDate;webLink;netflixLink;Duration
81093113;NiNoKuni;"İki sıradan genç, arkadaşlarının ve onun diğer dünyadaki kopyasının hayatını kurtarmak için sihirli bir yolculuk yapar. Ama aşk, yolculuklarını karmaşık bir hâle getirir.";Movie;2019;6.1;"Yoshiyuki Momose";"Aksiyon, Macera, Animasyon, Aile, Fantastik";...;2020-01-16;NULL;https://turflix.com/film/ninokuni-81093113;https://www.netflix.com/title/81093113;105
80200575;"Alice in Borderland";"Amaçsız bir bilgisayar oyuncusu ve iki arkadaşı kendilerini paralel evrendeki Tokyo'da bulur. Burada hayatta kalmak için bir dizi acımasız oyuna katılmaları gerekir.";TVSeries;2020;NULL;NULL;"Diziler, Aksiyon & Macera, Gerilim";...;2020-12-10;NULL;https://turflix.com/dizi/alice-in-borderland-80200575;https://www.netflix.com/title/80200575;1
80114225;Erased;"Satoru Fujinuma, başkalarının hayatını kurtarabilmek için geçmişe yolculuk yapar. 18 yıl öncesinde uyanınca öldürülen sınıf arkadaşlarını kurtarma şansına sahip olur.";TVSeries;2016;8.5;NULL;"Diziler, Animasyon, Tarihi, Gerilim";...;2016-07-16;NULL;https://turflix.com/dizi/erased-80114225;https://www.netflix.com/title/80114225;1
80239462;"Çıplak Yönetmen";"1980'ler Japonyası'nda kararlı bir adam her büyük hezimeti fırsata çevirdi. Toru Muranishi adlı bu adam, çalıştığı sektörde devrim yarattı.";TVSeries;2019;7.7;NULL;"Diziler, Drama, Tarihi";...;2019-08-08;NULL;https://turflix.com/dizi/ciplak-yoenetmen-80239462;https://www.netflix.com/title/80239462;1
80196883;"Rilakkuma ve Kaoru";"Hayatı biraz sıradan olabilir. Ama Kaoru, tüylü bir oyuncak ayı olan, sevimli derecede tembel oda arkadaşı Rilakkuma'ya kavuşmak için eve gitmeye can atıyor.";TVSeries;2019;8.4;NULL;"Diziler, Animasyon, Drama";...;2019-04-19;NULL;https://turflix.com/dizi/rilakkuma-ve-kaoru-80196883;https://www.netflix.com/title/80196883;1
70019058;"Sihirli Kedi";"Genç Haru, bir kediyi ezilmekten kurtarır. Ancak kısa süre sonra onun sıradan bir kedi olmadığını öğrenir. O, Kedilerin Prensi'dir.";Movie;2002;7.2;"Hiroyuki Morita";"Animasyon, Aile, Fantastik";...;2015-04-14;NULL;https://turflix.com/film/sihirli-kedi-70019058;https://www.netflix.com/title/70019058;75
80178543;"FINAL FANTASY XIV Dad of Light";"Gerçek bir hikâyeden uyarlanan ve gerçek oyuncularla çekilen bu dizide, çevrimiçi RPG oyunu Final Fantasy XIV oynayan baba ve oğul aralarındaki bağı tazeler.";TVSeries;2017;7.0;NULL;"Diziler, Drama";...;2017-04-20;NULL;https://turflix.com/dizi/final-fantasy-xiv-dad-of-light-80178543;https://www.netflix.com/title/80178543;1
80138672;"Jimmy: Gerçek Bir Salağın Gerçek Hikayesi";"1980'lerde efsanevi komedyen Sanma ile tanışan Hideaki isimli budala, adını Jimmy olarak değiştirir ve komedi yıldızı hâline gelir.";TVSeries;2018;NULL;NULL;"Diziler, Komedi, Drama, Tarihi";...;2018-07-20;NULL;https://turflix.com/dizi/jimmy-gercek-bir-salagin-gercek-hikayesi-80138672;https://www.netflix.com/title/80138672;1
80242916;"The Could’ve-Gone-All-the-Way Committee";"Objektif bir uzman ekibi, gelen insanların anlattığı hikayelerde kaçırdıkları aşk fırsatlarının peşinden sonuna kadar gidip gitmemeleri gerektiğini değerlendiriyor.";TVSeries;2018;NULL;NULL;"Diziler, Drama";...;2018-04-26;NULL;https://turflix.com/dizi/the-couldve-gone-all-the-way-committee-80242916;https://www.netflix.com/title/80242916;1
81043135;"Girl Meets Boy";"Kibirli komşusunun hizmetkârı olmak zorunda kalan sessiz bir gencin yaşamı altüst olur. Bu oğlan onu sevse de ikisinin de güven hakkında öğrenmesi gereken çok şey var.";Movie;2019;4.5;"U-ki Yamato";Drama;...;2019-12-28;NULL;https://turflix.com/film/girl-meets-boy-81043135;https://www.netflix.com/title/81043135;120
81335232;"Blue, Painful, Fragile";"Kaede and Hisano form a club to change the world. When Hisano vanishes, Kaede throws himself into bringing the club back to its idealistic roots.";Movie;2020;NULL;"Shunsuke Kariyama";Gerilim;...;2021-02-24;NULL;https://turflix.com/film/blue-painful-fragile-81335232;https://www.netflix.com/title/81335232;118
80217733;Bleach;"Lise öğrencisi Ichigo bir anda ölüm meleği yetenekleri elde edince güçlerini geri vermeyi çok ister. Ama önce birkaç ruh toplamalıdır.";Movie;2018;6.4;"Shinsuke Sato";"Aksiyon, Macera, Fantastik";...;2018-09-14;NULL;https://turflix.com/film/bleach-80217733;https://www.netflix.com/title/80217733;108
80191740;"Blade of the Immortal";"Ölümsüzlükle lanetlenen yetenekli kılıç ustası Manji, ailesini katledenlerden intikam almaya yemin eden genç bir kızın koruması olmayı kabul eder.";Movie;2017;6.8;"Takashi Miike";"Aksiyon, Macera, Drama";...;2017-12-29;NULL;https://turflix.com/film/blade-of-the-immortal-80191740;https://www.netflix.com/title/80191740;141
70028883;"Yürüyen Şato";"Genç Sophie, sıkıcı bir kasabada rahmetli babasının şapka dükkânında çalışır, ama yaşlı bir kadına dönüştürülmesiyle işler ilginç bir hâl alır.";Movie;2004;8.2;"Hayao Miyazaki";"Animasyon, Aile, Fantastik";...;2020-03-31;NULL;https://turflix.com/film/yuerueyen-sato-70028883;https://www.netflix.com/title/70028883;119
70024093;"Ayı Adam";"Werner Herzog, hayatını bozayıları incelemeye adayan ve bir bozayı tarafından vahşice parçalanan Timothy Treadwell'in trajik ölümünü anlatıyor.";Movie;2005;7.8;"Werner Herzog";Belgesel;...;2015-04-15;2021-06-10;https://turflix.com/film/ayi-adam-70024093;https://www.netflix.com/title/70024093;104
80066073;"Cehenneme Doğru";"Werner Herzog, nefes kesici patlama ve lav görüntüleri eşliğinde, volkanların kontrol edilemeyen gücünü ve yerel ruhani ritüellerle bağlantısını inceliyor.";Movie;2016;7.2;"Werner Herzog";Belgesel;...;2016-10-28;NULL;https://turflix.com/film/cehenneme-dogru-80066073;https://www.netflix.com/title/80066073;107
81136736;"Q Ball";"San Quentin Eyalet Hapishanesinde azılı hükümlüler, basketbol sayesinde kurdukları bağ aracılığıyla kişisel sorunlarını ele alıyor ve kefarete ulaşmaya çalışıyor.";Movie;2019;6.8;"Michael Tolajian";Belgesel;...;2020-03-11;2021-06-10;https://turflix.com/film/q-ball-81136736;https://www.netflix.com/title/81136736;96
80058427;"LEGO Friends: Arkadaşlığın Gücü";"Beş yakın arkadaş, doğdukları şehirde birlikte maceralar yaşar. Tuhaf soytarılıklar, sevgiler ve atılan yanlış adımlar arkadaşlarla birlikte daha güzeldir!";TVSeries;2016;5.1;NULL;"Diziler, Animasyon, Aile & Çocuk";...;2016-03-04;2021-06-10;https://turflix.com/dizi/lego-friends-arkadasligin-guecue-80058427;https://www.netflix.com/title/80058427;2
80992784;"Dragon's Dogma";"Bir Arisen olarak dirilen Ethan, kalbini çıkarıp alan Ejderha'yı alt etmek için işe koyulur, ancak iblislerle savaştıkça insanlığından daha da uzaklaşır.";TVSeries;2020;NULL;NULL;"Diziler, Aksiyon & Macera, Animasyon, Bilim Kurgu & Fantastik";...;2020-09-20;NULL;https://turflix.com/dizi/dragon-s-dogma-80992784;https://www.netflix.com/title/80992784;1
80192734;"Barbie Dreamhouse Adventures";"Ailesinin yeni Rüya Evi'nde çekilen bu animasyon macera videolarında Barbie ve komşusu Ken de dâhil en iyi arkadaşlarını yakından tanıyın.";TVSeries;2018;6.8;NULL;"Diziler, Animasyon, Aile & Çocuk";...;2018-05-03;NULL;https://turflix.com/dizi/barbie-dreamhouse-adventures-80192734;https://www.netflix.com/title/80192734;3
81184735;"Barbie Dreamhouse Adventures: Go Team Roberts";"Roberts ailesi bir deniz kızı efsanesini araştırmak üzere Kosta Rika'ya giderken Barbie, sinsi bir patron tarafından işletilen su parkında bir yaz işi bulur.";TVSeries;2019;NULL;NULL;"Diziler, Animasyon, Aile & Çocuk";...;2019-11-01;NULL;https://turflix.com/dizi/barbie-dreamhouse-adventures-go-team-roberts-81184735;https://www.netflix.com/title/81184735;2
80175619;"Glitter Force Doki Doki";"Dünyayı ve sihirli Splendorius krallığını Kral Mercenare ile yardakçılarından korumak isteyen dört kız, içlerindeki süper kahramanları göreve çağırır.";TVSeries;2017;NULL;NULL;"Diziler, Animasyon, Aile & Çocuk, Bilim Kurgu & Fantastik";...;2017-08-18;NULL;https://turflix.com/dizi/glitter-force-doki-doki-80175619;https://www.netflix.com/title/80175619;2
80081170;"Buddy Thunderstruck";"Greasepit kasabasına cesaret ve eğlence getiren kamyon yarışçısı köpek Buddy Thunderstruck'ın şok edici ve enerjik maceralarını izleyin.";TVSeries;2017;7.8;NULL;"Diziler, Animasyon, Komedi, Aile & Çocuk";...;2017-03-12;NULL;https://turflix.com/dizi/buddy-thunderstruck-80081170;https://www.netflix.com/title/80081170;1
80149064;"Buddy Thunderstruck: Çılgın Fikirler";"Kamyon yarışı şampiyonu köpek Buddy ve onun en iyi arkadaşı tamirci gelincik Darnell, bu interaktif macerada müthiş olduğu kadar berbat da olan fikirlerini test ediyor.";Movie;2017;7.0;"Harry Chaskin";"Animasyon, Komedi, Aile";...;2017-07-14;NULL;https://turflix.com/film/buddy-thunderstruck-cilgin-fikirler-80149064;https://www.netflix.com/title/80149064;1
60036230;"Örümcek-Adam 2";"İkili bir hayat sürmekten bunalan Peter Parker, süper kahraman kimliğini rafa kaldırır. Çok dokunaçlı bir kötü adam New York'u tehdit edince kostümünü yeniden giyecek mi?";Movie;2004;7.3;"Sam Raimi";"Aksiyon, Macera, Fantastik";...;2021-06-01;NULL;https://turflix.com/film/oeruemcek-adam-2-60036230;https://www.netflix.com/title/60036230;127
60004481;"Örümcek Adam";"Genetik değişikliğe uğraşmış bir örümcek tarafından ısırılan çekingen genç Peter Parker, Yeşil Cin ile savaşması için gereken müthiş süper güçlere sahip olur.";Movie;2002;7.3;"Sam Raimi";"Aksiyon, Macera, Fantastik";...;2015-04-14;NULL;https://turflix.com/film/oeruemcek-adam-60004481;https://www.netflix.com/title/60004481;121
70244437;"Muhteşem Gatsby";"Varlıklı ve gizemli Jay Gatsby'ye hayran komşusu Nick Carraway, onun tutkulu aşkına ve yaşadığı trajediye tanık olur.";Movie;2013;7.2;"Baz Luhrmann";"Drama, Tarihi, Romantik";...;2015-04-19;NULL;https://turflix.com/film/muhtesem-gatsby-70244437;https://www.netflix.com/title/70244437;142
70131314;Başlangıç;"İnsanların rüyalarından sırları çekip çıkaran sorunlu bir hırsız, aldığı son işte hedefin bilinçaltına bir fikir yerleştirecekleri tehlikeli bir görevi yönetecektir.";Movie;2010;8.8;"Christopher Nolan";"Aksiyon, Macera, Suç, Bilim kurgu, Gerilim";...;2015-04-14;NULL;https://turflix.com/film/baslangic-70131314;https://www.netflix.com/title/70131314;148
70021642;"Batman Başlıyor";"Yozlaşmış bir şehir zehirli bir tehdit altındayken Bruce Wayne bir grup suikastçıyla anlaşmazlığa düşer. Artık savaş açması gereken tek şey kendi sorunları değildir.";Movie;2005;8.2;"Christopher Nolan";"Aksiyon, Macera, Suç, Gerilim";...;2015-04-14;NULL;https://turflix.com/film/batman-basliyor-70021642;https://www.netflix.com/title/70021642;139
70113534;Dövüşçü;"Art arda gelen yenilgilerin ardından boksör, antrenörünün ve eskiden yetenekli bir dövüşçü olan üvey kardeşinin yardımıyla dövüş arzusunu yeniden keşfeder.";Movie;2010;7.8;"David O. Russell";Drama;...;2015-04-14;NULL;https://turflix.com/film/doevuescue-70113534;https://www.netflix.com/title/70113534;115
70281530;Düzenbaz;"Bu gerçek hikâye uyarlamasında, 1980'lerin başlarında bir dolandırıcı ve sevgilisi eksantrik bir FBI ajanına kongredeki yolsuzluğu ifşa etmekte yardımcı olur.";Movie;2013;7.2;"David O. Russell";"Komedi, Suç, Drama";...;2015-10-20;NULL;https://turflix.com/film/duezenbaz-70281530;https://www.netflix.com/title/70281530;138
70241757;"Babadan Oğula";"Motosikletli bir banka soyguncusu ve çaylak bir polis arasındaki kanlı karşılaşma, babadan oğula geçen gerilim dolu bir kan davasına dönüşür.";Movie;2012;7.3;"Derek Cianfrance";"Suç, Drama";...;2015-04-14;NULL;https://turflix.com/film/babadan-ogula-70241757;https://www.netflix.com/title/70241757;141
70122316;"Aşk ve Küller";"Cindy ve Dean, yorgun evliliklerini kurtarmaya çalışırken hayatlarının fırsatlar ve romantizm ile dopdolu olduğu eski altın günleri hatırlar.";Movie;2010;7.3;"Derek Cianfrance";"Drama, Romantik";...;2015-04-14;NULL;https://turflix.com/film/ask-ve-kueller-70122316;https://www.netflix.com/title/70122316;111
80185760;"Blade Runner 2049: Bıçak Sırtı";"Gizli bir mezarda bulunanlar, bir endüstri devinin ilgisini çeker. Kayıp efsaneyi bulması için LAPD'de görev yapan Memur K gönderilir.";Movie;2017;8.0;"Denis Villeneuve";"Aksiyon, Macera, Suç, Drama, Bilim kurgu, Gerilim";...;2018-10-01;NULL;https://turflix.com/film/blade-runner-2049-bicak-sirti-80185760;https://www.netflix.com/title/80185760;163
80046311;Sicario;"Bir FBI ajanı, Meksikalı bir uyuşturucu baronunu hedef alan gizli bir operasyona katılır. Ancak operasyon fazla ileri gidince ahlaki bakımdan zorlanır.";Movie;2015;7.6;"Denis Villeneuve";"Aksiyon, Macera, Suç, Drama, Gerilim";...;2016-04-22;NULL;https://turflix.com/film/sicario-80046311;https://www.netflix.com/title/80046311;121
70140917;"Sevimli Cüceler Cino ve Jülyet";"Birbirine düşman ailelerden gelen iki talihsiz âşığın yasak aşkını anlatan klasik öykü, bahçe cücelerinin sıra dışı dünyasına taşınıyor.";Movie;2011;7.1;"Kelly Asbury";"Animasyon, Komedi, Aile";...;2015-04-14;NULL;https://turflix.com/film/sevimli-cueceler-cino-ve-juelyet-70140917;https://www.netflix.com/title/70140917;83
60020810;"Özgür Ruh";"Vahşi Batı'da geçen bu macerada, vahşi doğada doğup büyüyen ve bir gün zalim süvari askerleri tarafından yakalanan Spirit adlı atın hikayesi anlatılıyor.";Movie;2002;7.2;"Kelly Asbury";"Animasyon, Drama, Aile, Western";...;2015-04-14;NULL;https://turflix.com/film/oezguer-ruh-60020810;https://www.netflix.com/title/60020810;83
60034539;"Avrupa Muhabbeti";"Uzun süredir sanal alemde arkadaş olduğu kişinin Berlin'de yaşayan harika bir genç kadın olduğunu öğrenen Scott, arkadaşlarıyla beraber bir Avrupa seyahatine çıkar.";Movie;2004;6.6;"Jeff Schaffer";Komedi;...;2015-04-14;NULL;https://turflix.com/film/avrupa-muhabbeti-60034539;https://www.netflix.com/title/60034539;90
70084788;21;"Bir grup parlak zekâlı öğrenci, Las Vegas kumarhanelerinde 21 oynayarak milyonlarca dolar tokatlamak amacıyla kart sayma uzmanı olur.";Movie;2008;6.8;"Robert Luketic";"Suç, Drama";...;2015-04-14;NULL;https://turflix.com/film/21-70084788;https://www.netflix.com/title/70084788;122
70103759;"Kadın Aklı Erkek Aklı";"Şovenist bir sabah programı yorumcusu, Çirkin Gerçek adlı program kesitinde ilişkilere dair ortaya attığı teorileri kanıtlamaya girişir.";Movie;2009;6.4;"Robert Luketic";"Komedi, Romantik";...;2015-04-14;NULL;https://turflix.com/film/kadin-akli-erkek-akli-70103759;https://www.netflix.com/title/70103759;95
80994340;"Ateşböceği Yolu";"İki sıkı dost olan Tully ve Kate birbirlerine hem iyi hem de kötü zamanlarda destek olur. Gençliklerinde kurulan bağ 40'lı yaşlarında da sağlamlığını korumaya devam eder.";TVSeries;2021;7.5;NULL;"Diziler, Drama";...;2021-02-04;NULL;https://turflix.com/dizi/atesboecegi-yolu-80994340;https://www.netflix.com/title/80994340;1
80117485;"Friends from College";"Sıkı dost olan bir grup üniversite arkadaşı, mezun olduktan yirmi yıl sonra tekrar bir araya gelir ve geçen yılların aşkı daha kolay hâle getirmediğini fark eder.";TVSeries;2017;6.9;NULL;"Diziler, Komedi, Drama";...;2017-07-14;NULL;https://turflix.com/dizi/friends-from-college-80117485;https://www.netflix.com/title/80117485;2
80091938;"Angry Birds Film";"Öfke kontrol terapisine gitme cezası alan Red, adaları domuzlar tarafından istila edildiğinde diğer kuşlara içlerindeki hiddeti serbest bırakmayı öğreterek kahraman olur.";Movie;2016;6.3;"Clay Kaytis";"Animasyon, Komedi, Aile";...;2016-11-30;NULL;https://turflix.com/film/angry-birds-film-80091938;https://www.netflix.com/title/80091938;97
80199682;"The Christmas Chronicles";"Yanlışlıkla Noel Baba'nın kızağının kaza yapmasına neden olan iki kardeş, açık sözlü ve zeki bir Noel Baba ile birlikte Noel'i kurtarmak için tüm gece çalışır.";Movie;2018;7.0;"Clay Kaytis";"Aksiyon, Komedi, Aile";...;2018-11-22;NULL;https://turflix.com/film/the-christmas-chronicles-80199682;https://www.netflix.com/title/80199682;105
80104412;"Deepwater Horizon: Büyük Felaket";"Filme adını veren petrol kulesinde 2010'da gerçekleşen faciayı konu edinen yapım, insanın yol açtığı bu devasa felaketin öncesindeki 12 saati gözler önüne seriyor.";Movie;2016;7.1;"Peter Berg";"Aksiyon, Macera, Drama";...;2017-05-10;NULL;https://turflix.com/film/deepwater-horizon-bueyuek-felaket-80104412;https://www.netflix.com/title/80104412;107
70097577;Hancock;"İmajını düzeltmek için bir halkla ilişkiler uzmanı tutmaya mecbur bırakılan yenilgiye uğramış bir süper kahraman olan Hancock rolünde Will Smith var.";Movie;2008;6.4;"Peter Berg";"Aksiyon, Macera, Komedi";...;2015-04-14;NULL;https://turflix.com/film/hancock-70097577;https://www.netflix.com/title/70097577;92
70019506;"Aşk Doktoru";"Seksi Hitch, müşterilerinin buluşmalarında harika bir ilk izlenim bırakmasına yardımcı olur, ama güzel gazeteci işine burnunu sokmaya başlayınca ne yapacağını şaşırır.";Movie;2005;6.6;"Andy Tennant";"Komedi, Romantik";...;2015-04-14;NULL;https://turflix.com/film/ask-doktoru-70019506;https://www.netflix.com/title/70019506;118
81232236;"Sır: Hayal Etmekten Korkma";"Hayatı zorluklarla dolu bir kadın iyimser bir profesörle tanışır. Ancak profesör, kadının hayatını değiştirebilecek bir mesajı iletme konusunda tereddüt yaşamaktadır.";Movie;2020;6.5;"Andy Tennant";"Drama, Romantik";...;2020-11-05;NULL;https://turflix.com/film/sir-hayal-etmekten-korkma-81232236;https://www.netflix.com/title/81232236;107
70157460;"Dawson's Creek";"Close-knit teens Dawson, Joey, Pacey and Jen explore the highs and lows of high school and beyond, fueled by dreams, desires and ever-present drama.";TVSeries;1998;6.6;NULL;"Diziler, Drama";...;2015-04-14;NULL;https://turflix.com/dizi/dawson-s-creek-70157460;https://www.netflix.com/title/70157460;6
80241986;Pose;"1987 New Yorku'nda LGBTQ balolarının demirbaşı Blanca, kendi hanesini kurar ve hem yuppi müşterisine âşık bir seks işçisine hem de yetenekli bir dansçıya annelik yapar.";TVSeries;2018;8.6;NULL;"Diziler, Drama, Tarihi";...;2019-01-31;NULL;https://turflix.com/dizi/pose-80241986;https://www.netflix.com/title/80241986;2
81012821;"Bebek Bakıcısının Canavar Avlama Rehberi";"Liseli bir kızın Cadılar Bayramı'nda baktığı çocuk kaçırılır. Bunun ardından gizli bir bebek bakıcısı cemiyetine katılan kız, Öcü ve canavarlarına karşı savaşır.";Movie;2020;5.4;"Rachel Talalay";"Aile, Fantastik";...;2020-10-15;NULL;https://turflix.com/film/bebek-bakicisinin-canavar-avlama-rehberi-81012821;https://www.netflix.com/title/81012821;98
80130521;"Cadılar Okulu";"Tesadüfen cadılar okuluna giren sakar Mildred, belki de buraya ait olabileceğini anlar. Jill Murphy'nin sevilen kitaplarından uyarlandı.";TVSeries;2017;7.3;NULL;"Diziler, Aile & Çocuk";...;2017-07-21;NULL;https://turflix.com/dizi/cadilar-okulu-80130521;https://www.netflix.com/title/80130521;4
80115346;Hilda;"Ormandaki büyülü evini terk edip büyük kente doğru yolculuk yapan özgür ruhlu korkusuz Hilda'yı yeni arkadaşlar, maceralar ve sihirli yaratıklar bekliyor.";TVSeries;2018;8.6;NULL;"Diziler, Animasyon, Aile & Çocuk";...;2018-09-21;NULL;https://turflix.com/dizi/hilda-80115346;https://www.netflix.com/title/80115346;2
80214792;"Creeped Out";"Çocuklara yönelik olan bu antoloji dizisinde Meraklı adlı maskeli bir kişi; kara büyü, öteki dünyadan varlıklar ve sapkın teknoloji konulu öyküleri bir araya getiriyor.";TVSeries;2017;6.6;NULL;"Diziler, Aile & Çocuk";...;2018-10-04;NULL;https://turflix.com/dizi/creeped-out-80214792;https://www.netflix.com/title/80214792;2
80102200;Backstage;"Seçkin bir sanat okulundaki gençler, hem sahne üstünde, hem de dışarıda karşılaştıkları zorlukları şarkı söyleme, dans etme ve oyunculuk becerileri sayesinde atlatırlar.";TVSeries;2016;6.9;NULL;"Diziler, Aile & Çocuk, Drama";...;2016-12-15;NULL;https://turflix.com/dizi/backstage-80102200;https://www.netflix.com/title/80102200;1
80198991;"Workin' Moms";"Doğum izni sona erdi. Artık işe geri dönme zamanı. Bu dört anne; çocukları, patronları, aşk hayatları ve günümüz Torontosu'nun yaşantısıyla başa çıkmaya çalışıyor.";TVSeries;2017;NULL;NULL;"Diziler, Komedi";...;2019-01-04;NULL;https://turflix.com/dizi/workin-moms-80198991;https://www.netflix.com/title/80198991;4
80994878;"Ritmi Hisset";"Broadway'deki bir seçmede çuvallayan benmerkezci bir dansçı, memleketine döner ve büyük bir yarışma için uyumsuz gençlerden oluşan bir gruba koçluk yapmayı kabul eder.";Movie;2020;6.3;"Elissa Down";"Komedi, Drama, Aile";...;2020-06-19;NULL;https://turflix.com/film/ritmi-hisset-80994878;https://www.netflix.com/title/80994878;109
80991542;"The Honor List";"Eski en iyi arkadaşlar, lise son sınıftan önceki yaz bir araya gelir ve ölmeden önce yapılması gerekenler türü bir listeyi tamamlayarak yaşamı kutlayıp ölümle baş eder.";Movie;2018;5.4;"Elissa Down";"Komedi, Drama";...;2020-09-02;NULL;https://turflix.com/film/the-honor-list-80991542;https://www.netflix.com/title/80991542;103
80097725;"Darphane Soygunu";"Liseleri yok olma tehlikesiyle karşı karşıya kalan dört genç, on milyon dolar bulmak için cüretkâr bir plan kurarlar. Planın ilk adımı, ABD Darphanesi'ne sızmaktır.";Movie;2017;4.8;"Emily Hagins";"Drama, Aile";...;2017-01-06;NULL;https://turflix.com/film/darphane-soygunu-80097725;https://www.netflix.com/title/80097725;97
